date,state,dose,daily_vac
2022-05-08,Pahang,1st Booster,22
2022-05-08,Perak,1st Booster,32
2022-05-08,Perlis,1st Booster,0
2022-05-08,Penang,1st Booster,91
2022-05-08,Sabah,1st Booster,125
2022-05-08,Sarawak,1st Booster,34
2022-05-08,Selangor,1st Booster,215
2022-05-08,Terengganu,1st Booster,99
2022-05-08,Kuala Lumpur,1st Booster,74
2022-05-08,Labuan,1st Booster,0
2022-05-08,Putrajaya,1st Booster,0
2022-05-09,Johor,1st Booster,345
2022-05-09,Kedah,1st Booster,209
2022-05-09,Kelantan,1st Booster,187
2022-05-09,Melaka,1st Booster,91
2022-05-09,Negeri Sembilan,1st Booster,100
2022-05-09,Pahang,1st Booster,139
2022-05-09,Perak,1st Booster,236
2022-05-09,Perlis,1st Booster,28
2022-05-09,Penang,1st Booster,216
2022-05-09,Sabah,1st Booster,324
2022-05-09,Sarawak,1st Booster,181
2022-05-09,Selangor,1st Booster,523
2022-05-09,Terengganu,1st Booster,117
2022-05-09,Kuala Lumpur,1st Booster,161
2022-05-09,Labuan,1st Booster,18
2022-05-09,Putrajaya,1st Booster,8
2022-05-10,Johor,1st Booster,396
2022-05-10,Kedah,1st Booster,210
2022-05-10,Kelantan,1st Booster,238
2022-05-10,Melaka,1st Booster,147
2022-05-10,Negeri Sembilan,1st Booster,89
2022-05-10,Pahang,1st Booster,198
2022-05-10,Perak,1st Booster,240
2022-05-10,Perlis,1st Booster,22
2022-05-10,Penang,1st Booster,225
2022-05-10,Sabah,1st Booster,425
2022-05-10,Sarawak,1st Booster,206
2022-05-10,Selangor,1st Booster,612
2022-05-10,Terengganu,1st Booster,241
2022-05-10,Kuala Lumpur,1st Booster,226
2022-05-10,Labuan,1st Booster,8
2022-05-10,Putrajaya,1st Booster,7
2022-05-11,Johor,1st Booster,355
2022-05-11,Kedah,1st Booster,251
2022-05-11,Kelantan,1st Booster,178
2022-05-11,Melaka,1st Booster,97
2022-05-11,Negeri Sembilan,1st Booster,127
2022-05-11,Pahang,1st Booster,292
2022-05-11,Perak,1st Booster,266
2022-05-11,Perlis,1st Booster,35
2022-05-11,Penang,1st Booster,174
2022-05-11,Sabah,1st Booster,559
2022-05-11,Sarawak,1st Booster,183
2022-05-11,Selangor,1st Booster,737
2022-05-11,Terengganu,1st Booster,145
2022-05-11,Kuala Lumpur,1st Booster,223
2022-05-11,Labuan,1st Booster,7
2022-05-11,Putrajaya,1st Booster,18
2022-05-12,Johor,1st Booster,750
2022-05-12,Kedah,1st Booster,368
2022-05-12,Kelantan,1st Booster,290
2022-05-12,Melaka,1st Booster,126
2022-05-12,Negeri Sembilan,1st Booster,127
2022-05-12,Pahang,1st Booster,256
2022-05-12,Perak,1st Booster,284
2022-05-12,Perlis,1st Booster,38
2022-05-12,Penang,1st Booster,253
2022-05-12,Sabah,1st Booster,382
2022-05-12,Sarawak,1st Booster,224
2022-05-12,Selangor,1st Booster,748
2022-05-12,Terengganu,1st Booster,178
2022-05-12,Kuala Lumpur,1st Booster,245
2022-05-12,Labuan,1st Booster,9
2022-05-12,Putrajaya,1st Booster,28
2022-05-13,Johor,1st Booster,330
2022-05-13,Kedah,1st Booster,157
2022-05-13,Kelantan,1st Booster,43
2022-05-13,Melaka,1st Booster,142
2022-05-13,Negeri Sembilan,1st Booster,100
2022-05-13,Pahang,1st Booster,255
2022-05-13,Perak,1st Booster,276
2022-05-13,Perlis,1st Booster,37
2022-05-13,Penang,1st Booster,264
2022-05-13,Sabah,1st Booster,382
2022-05-13,Sarawak,1st Booster,250
2022-05-13,Selangor,1st Booster,502
2022-05-13,Terengganu,1st Booster,46
2022-05-13,Kuala Lumpur,1st Booster,193
2022-05-13,Labuan,1st Booster,25
2022-05-13,Putrajaya,1st Booster,3
2022-05-14,Johor,1st Booster,268
2022-05-14,Kedah,1st Booster,123
2022-05-14,Kelantan,1st Booster,97
2022-05-14,Melaka,1st Booster,96
2022-05-14,Negeri Sembilan,1st Booster,93
2022-05-14,Pahang,1st Booster,103
2022-05-14,Perak,1st Booster,112
2022-05-14,Perlis,1st Booster,19
2022-05-14,Penang,1st Booster,139
2022-05-14,Sabah,1st Booster,421
2022-05-14,Sarawak,1st Booster,165
2022-05-14,Selangor,1st Booster,550
2022-05-14,Terengganu,1st Booster,62
2022-05-14,Kuala Lumpur,1st Booster,78
2022-05-14,Labuan,1st Booster,0
2022-05-14,Putrajaya,1st Booster,8
2022-05-15,Johor,1st Booster,224
2022-05-15,Kedah,1st Booster,55
2022-05-15,Kelantan,1st Booster,41
2022-05-15,Melaka,1st Booster,43
2022-05-15,Negeri Sembilan,1st Booster,37
2022-05-15,Pahang,1st Booster,28
2022-05-15,Perak,1st Booster,55
2022-05-15,Perlis,1st Booster,28
2022-05-15,Penang,1st Booster,80
2022-05-15,Sabah,1st Booster,317
2022-05-15,Sarawak,1st Booster,34
2022-05-15,Selangor,1st Booster,257
2022-05-15,Terengganu,1st Booster,46
2022-05-15,Kuala Lumpur,1st Booster,66
2022-05-15,Labuan,1st Booster,0
2022-05-15,Putrajaya,1st Booster,0
2022-05-16,Johor,1st Booster,299
2022-05-16,Kedah,1st Booster,186
2022-05-16,Kelantan,1st Booster,141
2022-05-16,Melaka,1st Booster,51
2022-05-16,Negeri Sembilan,1st Booster,62
2022-05-16,Pahang,1st Booster,39
2022-05-16,Perak,1st Booster,86
2022-05-16,Perlis,1st Booster,4
2022-05-16,Penang,1st Booster,77
2022-05-16,Sabah,1st Booster,151
2022-05-16,Sarawak,1st Booster,49
2022-05-16,Selangor,1st Booster,488
2022-05-16,Terengganu,1st Booster,100
2022-05-16,Kuala Lumpur,1st Booster,87
2022-05-16,Labuan,1st Booster,0
2022-05-16,Putrajaya,1st Booster,7
2022-05-17,Johor,1st Booster,354
2022-05-17,Kedah,1st Booster,181
2022-05-17,Kelantan,1st Booster,301
2022-05-17,Melaka,1st Booster,122
2022-05-17,Negeri Sembilan,1st Booster,117
2022-05-17,Pahang,1st Booster,125
2022-05-17,Perak,1st Booster,223
2022-05-17,Perlis,1st Booster,4
2022-05-17,Penang,1st Booster,103
2022-05-17,Sabah,1st Booster,320
2022-05-17,Sarawak,1st Booster,168
2022-05-17,Selangor,1st Booster,562
2022-05-17,Terengganu,1st Booster,75
2022-05-17,Kuala Lumpur,1st Booster,170
2022-05-17,Labuan,1st Booster,9
2022-05-17,Putrajaya,1st Booster,20
2022-05-18,Johor,1st Booster,344
2022-05-18,Kedah,1st Booster,127
2022-05-18,Kelantan,1st Booster,202
2022-05-18,Melaka,1st Booster,81
2022-05-18,Negeri Sembilan,1st Booster,113
2022-05-18,Pahang,1st Booster,146
2022-05-18,Perak,1st Booster,230
2022-05-18,Perlis,1st Booster,17
2022-05-18,Penang,1st Booster,115
2022-05-18,Sabah,1st Booster,250
2022-05-18,Sarawak,1st Booster,205
2022-05-18,Selangor,1st Booster,477
2022-05-18,Terengganu,1st Booster,100
2022-05-18,Kuala Lumpur,1st Booster,189
2022-05-18,Labuan,1st Booster,4
2022-05-18,Putrajaya,1st Booster,26
2022-05-19,Johor,1st Booster,412
2022-05-19,Kedah,1st Booster,236
2022-05-19,Kelantan,1st Booster,178
2022-05-19,Melaka,1st Booster,90
2022-05-19,Negeri Sembilan,1st Booster,51
2022-05-19,Pahang,1st Booster,395
2022-05-19,Perak,1st Booster,166
2022-05-19,Perlis,1st Booster,11
2022-05-19,Penang,1st Booster,165
2022-05-19,Sabah,1st Booster,273
2022-05-19,Sarawak,1st Booster,221
2022-05-19,Selangor,1st Booster,661
2022-05-19,Terengganu,1st Booster,88
2022-05-19,Kuala Lumpur,1st Booster,220
2022-05-19,Labuan,1st Booster,3
2022-05-19,Putrajaya,1st Booster,76
2022-05-20,Johor,1st Booster,221
2022-05-20,Kedah,1st Booster,92
2022-05-20,Kelantan,1st Booster,29
2022-05-20,Melaka,1st Booster,97
2022-05-20,Negeri Sembilan,1st Booster,94
2022-05-20,Pahang,1st Booster,105
2022-05-20,Perak,1st Booster,205
2022-05-20,Perlis,1st Booster,16
2022-05-20,Penang,1st Booster,148
2022-05-20,Sabah,1st Booster,237
2022-05-20,Sarawak,1st Booster,276
2022-05-20,Selangor,1st Booster,392
2022-05-20,Terengganu,1st Booster,36
2022-05-20,Kuala Lumpur,1st Booster,121
2022-05-20,Labuan,1st Booster,9
2022-05-20,Putrajaya,1st Booster,37
2022-05-21,Johor,1st Booster,161
2022-05-21,Kedah,1st Booster,59
2022-05-21,Kelantan,1st Booster,67
2022-05-21,Melaka,1st Booster,63
2022-05-21,Negeri Sembilan,1st Booster,35
2022-05-21,Pahang,1st Booster,51
2022-05-21,Perak,1st Booster,83
2022-05-21,Perlis,1st Booster,5
2022-05-21,Penang,1st Booster,107
2022-05-21,Sabah,1st Booster,359
2022-05-21,Sarawak,1st Booster,53
2022-05-21,Selangor,1st Booster,376
2022-05-21,Terengganu,1st Booster,62
2022-05-21,Kuala Lumpur,1st Booster,60
2022-05-21,Labuan,1st Booster,0
2022-05-21,Putrajaya,1st Booster,0
2022-05-22,Johor,1st Booster,253
2022-05-22,Kedah,1st Booster,177
2022-05-22,Kelantan,1st Booster,168
2022-05-22,Melaka,1st Booster,32
2022-05-22,Negeri Sembilan,1st Booster,22
2022-05-22,Pahang,1st Booster,23
2022-05-22,Perak,1st Booster,40
2022-05-22,Perlis,1st Booster,0
2022-05-22,Penang,1st Booster,52
2022-05-22,Sabah,1st Booster,144
2022-05-22,Sarawak,1st Booster,15
2022-05-22,Selangor,1st Booster,289
2022-05-22,Terengganu,1st Booster,107
2022-05-22,Kuala Lumpur,1st Booster,50
2022-05-22,Labuan,1st Booster,0
2022-05-22,Putrajaya,1st Booster,11
2022-05-23,Johor,1st Booster,283
2022-05-23,Kedah,1st Booster,146
2022-05-23,Kelantan,1st Booster,132
2022-05-23,Melaka,1st Booster,55
2022-05-23,Negeri Sembilan,1st Booster,72
2022-05-23,Pahang,1st Booster,29
2022-05-23,Perak,1st Booster,167
2022-05-23,Perlis,1st Booster,16
2022-05-23,Penang,1st Booster,71
2022-05-23,Sabah,1st Booster,235
2022-05-23,Sarawak,1st Booster,108
2022-05-23,Selangor,1st Booster,444
2022-05-23,Terengganu,1st Booster,89
2022-05-23,Kuala Lumpur,1st Booster,104
2022-05-23,Labuan,1st Booster,6
2022-05-23,Putrajaya,1st Booster,36
2022-05-24,Johor,1st Booster,278
2022-05-24,Kedah,1st Booster,135
2022-05-24,Kelantan,1st Booster,139
2022-05-24,Melaka,1st Booster,89
2022-05-24,Negeri Sembilan,1st Booster,80
2022-05-24,Pahang,1st Booster,171
2022-05-24,Perak,1st Booster,172
2022-05-24,Perlis,1st Booster,21
2022-05-24,Penang,1st Booster,143
2022-05-24,Sabah,1st Booster,327
2022-05-24,Sarawak,1st Booster,172
2022-05-24,Selangor,1st Booster,457
2022-05-24,Terengganu,1st Booster,97
2022-05-24,Kuala Lumpur,1st Booster,148
2022-05-24,Labuan,1st Booster,0
2022-05-24,Putrajaya,1st Booster,11
2022-05-25,Johor,1st Booster,297
2022-05-25,Kedah,1st Booster,229
2022-05-25,Kelantan,1st Booster,146
2022-05-25,Melaka,1st Booster,66
2022-05-25,Negeri Sembilan,1st Booster,64
2022-05-25,Pahang,1st Booster,136
2022-05-25,Perak,1st Booster,172
2022-05-25,Perlis,1st Booster,15
2022-05-25,Penang,1st Booster,117
2022-05-25,Sabah,1st Booster,223
2022-05-25,Sarawak,1st Booster,245
2022-05-25,Selangor,1st Booster,367
2022-05-25,Terengganu,1st Booster,80
2022-05-25,Kuala Lumpur,1st Booster,157
2022-05-25,Labuan,1st Booster,6
2022-05-25,Putrajaya,1st Booster,9
2022-05-26,Johor,1st Booster,403
2022-05-26,Kedah,1st Booster,170
2022-05-26,Kelantan,1st Booster,236
2022-05-26,Melaka,1st Booster,116
2022-05-26,Negeri Sembilan,1st Booster,67
2022-05-26,Pahang,1st Booster,127
2022-05-26,Perak,1st Booster,181
2022-05-26,Perlis,1st Booster,13
2022-05-26,Penang,1st Booster,93
2022-05-26,Sabah,1st Booster,959
2022-05-26,Sarawak,1st Booster,160
2022-05-26,Selangor,1st Booster,492
2022-05-26,Terengganu,1st Booster,74
2022-05-26,Kuala Lumpur,1st Booster,126
2022-05-26,Labuan,1st Booster,3
2022-05-26,Putrajaya,1st Booster,49
2022-05-27,Johor,1st Booster,168
2022-05-27,Kedah,1st Booster,49
2022-05-27,Kelantan,1st Booster,48
2022-05-27,Melaka,1st Booster,74
2022-05-27,Negeri Sembilan,1st Booster,69
2022-05-27,Pahang,1st Booster,109
2022-05-27,Perak,1st Booster,164
2022-05-27,Perlis,1st Booster,10
2022-05-27,Penang,1st Booster,144
2022-05-27,Sabah,1st Booster,503
2022-05-27,Sarawak,1st Booster,139
2022-05-27,Selangor,1st Booster,367
2022-05-27,Terengganu,1st Booster,19
2022-05-27,Kuala Lumpur,1st Booster,112
2022-05-27,Labuan,1st Booster,4
2022-05-27,Putrajaya,1st Booster,48
2022-05-28,Johor,1st Booster,112
2022-05-28,Kedah,1st Booster,28
2022-05-28,Kelantan,1st Booster,90
2022-05-28,Melaka,1st Booster,46
2022-05-28,Negeri Sembilan,1st Booster,31
2022-05-28,Pahang,1st Booster,164
2022-05-28,Perak,1st Booster,72
2022-05-28,Perlis,1st Booster,1
2022-05-28,Penang,1st Booster,75
2022-05-28,Sabah,1st Booster,173
2022-05-28,Sarawak,1st Booster,111
2022-05-28,Selangor,1st Booster,260
2022-05-28,Terengganu,1st Booster,45
2022-05-28,Kuala Lumpur,1st Booster,68
2022-05-28,Labuan,1st Booster,0
2022-05-28,Putrajaya,1st Booster,1
2022-05-29,Johor,1st Booster,239
2022-05-29,Kedah,1st Booster,149
2022-05-29,Kelantan,1st Booster,128
2022-05-29,Melaka,1st Booster,39
2022-05-29,Negeri Sembilan,1st Booster,15
2022-05-29,Pahang,1st Booster,29
2022-05-29,Perak,1st Booster,43
2022-05-29,Perlis,1st Booster,0
2022-05-29,Penang,1st Booster,60
2022-05-29,Sabah,1st Booster,93
2022-05-29,Sarawak,1st Booster,13
2022-05-29,Selangor,1st Booster,170
2022-05-29,Terengganu,1st Booster,97
2022-05-29,Kuala Lumpur,1st Booster,42
2022-05-29,Labuan,1st Booster,0
2022-05-29,Putrajaya,1st Booster,0
2022-05-30,Johor,1st Booster,302
2022-05-30,Kedah,1st Booster,105
2022-05-30,Kelantan,1st Booster,152
2022-05-30,Melaka,1st Booster,72
2022-05-30,Negeri Sembilan,1st Booster,70
2022-05-30,Pahang,1st Booster,152
2022-05-30,Perak,1st Booster,182
2022-05-30,Perlis,1st Booster,15
2022-05-30,Penang,1st Booster,96
2022-05-30,Sabah,1st Booster,107
2022-05-30,Sarawak,1st Booster,91
2022-05-30,Selangor,1st Booster,470
2022-05-30,Terengganu,1st Booster,82
2022-05-30,Kuala Lumpur,1st Booster,122
2022-05-30,Labuan,1st Booster,0
2022-05-30,Putrajaya,1st Booster,69
2022-05-31,Johor,1st Booster,314
2022-05-31,Kedah,1st Booster,135
2022-05-31,Kelantan,1st Booster,183
2022-05-31,Melaka,1st Booster,66
2022-05-31,Negeri Sembilan,1st Booster,73
2022-05-31,Pahang,1st Booster,194
2022-05-31,Perak,1st Booster,205
2022-05-31,Perlis,1st Booster,19
2022-05-31,Penang,1st Booster,100
2022-05-31,Sabah,1st Booster,112
2022-05-31,Sarawak,1st Booster,47
2022-05-31,Selangor,1st Booster,519
2022-05-31,Terengganu,1st Booster,97
2022-05-31,Kuala Lumpur,1st Booster,160
2022-05-31,Labuan,1st Booster,0
2022-05-31,Putrajaya,1st Booster,4
2022-06-01,Johor,1st Booster,237
2022-06-01,Kedah,1st Booster,93
2022-06-01,Kelantan,1st Booster,102
2022-06-01,Melaka,1st Booster,58
2022-06-01,Negeri Sembilan,1st Booster,50
2022-06-01,Pahang,1st Booster,66
2022-06-01,Perak,1st Booster,134
2022-06-01,Perlis,1st Booster,4
2022-06-01,Penang,1st Booster,58
2022-06-01,Sabah,1st Booster,101
2022-06-01,Sarawak,1st Booster,1
2022-06-01,Selangor,1st Booster,485
2022-06-01,Terengganu,1st Booster,67
2022-06-01,Kuala Lumpur,1st Booster,121
2022-06-01,Labuan,1st Booster,5
2022-06-01,Putrajaya,1st Booster,67
2022-06-02,Johor,1st Booster,260
2022-06-02,Kedah,1st Booster,100
2022-06-02,Kelantan,1st Booster,155
2022-06-02,Melaka,1st Booster,85
2022-06-02,Negeri Sembilan,1st Booster,41
2022-06-02,Pahang,1st Booster,72
2022-06-02,Perak,1st Booster,89
2022-06-02,Perlis,1st Booster,6
2022-06-02,Penang,1st Booster,98
2022-06-02,Sabah,1st Booster,93
2022-06-02,Sarawak,1st Booster,7
2022-06-02,Selangor,1st Booster,336
2022-06-02,Terengganu,1st Booster,63
2022-06-02,Kuala Lumpur,1st Booster,119
2022-06-02,Labuan,1st Booster,9
2022-06-02,Putrajaya,1st Booster,8
2022-06-03,Johor,1st Booster,137
2022-06-03,Kedah,1st Booster,37
2022-06-03,Kelantan,1st Booster,25
2022-06-03,Melaka,1st Booster,36
2022-06-03,Negeri Sembilan,1st Booster,56
2022-06-03,Pahang,1st Booster,93
2022-06-03,Perak,1st Booster,100
2022-06-03,Perlis,1st Booster,12
2022-06-03,Penang,1st Booster,121
2022-06-03,Sabah,1st Booster,100
2022-06-03,Sarawak,1st Booster,61
2022-06-03,Selangor,1st Booster,257
2022-06-03,Terengganu,1st Booster,11
2022-06-03,Kuala Lumpur,1st Booster,115
2022-06-03,Labuan,1st Booster,4
2022-06-03,Putrajaya,1st Booster,58
2022-06-04,Johor,1st Booster,141
2022-06-04,Kedah,1st Booster,27
2022-06-04,Kelantan,1st Booster,34
2022-06-04,Melaka,1st Booster,21
2022-06-04,Negeri Sembilan,1st Booster,25
2022-06-04,Pahang,1st Booster,41
2022-06-04,Perak,1st Booster,50
2022-06-04,Perlis,1st Booster,0
2022-06-04,Penang,1st Booster,55
2022-06-04,Sabah,1st Booster,85
2022-06-04,Sarawak,1st Booster,44
2022-06-04,Selangor,1st Booster,208
2022-06-04,Terengganu,1st Booster,35
2022-06-04,Kuala Lumpur,1st Booster,64
2022-06-04,Labuan,1st Booster,0
2022-06-04,Putrajaya,1st Booster,0
2022-06-05,Johor,1st Booster,156
2022-06-05,Kedah,1st Booster,92
2022-06-05,Kelantan,1st Booster,53
2022-06-05,Melaka,1st Booster,7
2022-06-05,Negeri Sembilan,1st Booster,4
2022-06-05,Pahang,1st Booster,16
2022-06-05,Perak,1st Booster,17
2022-06-05,Perlis,1st Booster,0
2022-06-05,Penang,1st Booster,28
2022-06-05,Sabah,1st Booster,32
2022-06-05,Sarawak,1st Booster,24
2022-06-05,Selangor,1st Booster,107
2022-06-05,Terengganu,1st Booster,37
2022-06-05,Kuala Lumpur,1st Booster,32
2022-06-05,Labuan,1st Booster,0
2022-06-05,Putrajaya,1st Booster,0
2022-06-06,Johor,1st Booster,100
2022-06-06,Kedah,1st Booster,6
2022-06-06,Kelantan,1st Booster,26
2022-06-06,Melaka,1st Booster,31
2022-06-06,Negeri Sembilan,1st Booster,10
2022-06-06,Pahang,1st Booster,4
2022-06-06,Perak,1st Booster,18
2022-06-06,Perlis,1st Booster,0
2022-06-06,Penang,1st Booster,18
2022-06-06,Sabah,1st Booster,19
2022-06-06,Sarawak,1st Booster,10
2022-06-06,Selangor,1st Booster,154
2022-06-06,Terengganu,1st Booster,11
2022-06-06,Kuala Lumpur,1st Booster,48
2022-06-06,Labuan,1st Booster,0
2022-06-06,Putrajaya,1st Booster,5
2022-06-07,Johor,1st Booster,174
2022-06-07,Kedah,1st Booster,114
2022-06-07,Kelantan,1st Booster,323
2022-06-07,Melaka,1st Booster,39
2022-06-07,Negeri Sembilan,1st Booster,46
2022-06-07,Pahang,1st Booster,70
2022-06-07,Perak,1st Booster,157
2022-06-07,Perlis,1st Booster,6
2022-06-07,Penang,1st Booster,114
2022-06-07,Sabah,1st Booster,131
2022-06-07,Sarawak,1st Booster,84
2022-06-07,Selangor,1st Booster,322
2022-06-07,Terengganu,1st Booster,79
2022-06-07,Kuala Lumpur,1st Booster,129
2022-06-07,Labuan,1st Booster,1
2022-06-07,Putrajaya,1st Booster,63
2022-06-08,Johor,1st Booster,223
2022-06-08,Kedah,1st Booster,74
2022-06-08,Kelantan,1st Booster,109
2022-06-08,Melaka,1st Booster,53
2022-06-08,Negeri Sembilan,1st Booster,55
2022-06-08,Pahang,1st Booster,84
2022-06-08,Perak,1st Booster,110
2022-06-08,Perlis,1st Booster,7
2022-06-08,Penang,1st Booster,80
2022-06-08,Sabah,1st Booster,213
2022-06-08,Sarawak,1st Booster,86
2022-06-08,Selangor,1st Booster,291
2022-06-08,Terengganu,1st Booster,81
2022-06-08,Kuala Lumpur,1st Booster,134
2022-06-08,Labuan,1st Booster,0
2022-06-08,Putrajaya,1st Booster,9
2022-06-09,Johor,1st Booster,257
2022-06-09,Kedah,1st Booster,108
2022-06-09,Kelantan,1st Booster,141
2022-06-09,Melaka,1st Booster,43
2022-06-09,Negeri Sembilan,1st Booster,87
2022-06-09,Pahang,1st Booster,150
2022-06-09,Perak,1st Booster,122
2022-06-09,Perlis,1st Booster,8
2022-06-09,Penang,1st Booster,81
2022-06-09,Sabah,1st Booster,419
2022-06-09,Sarawak,1st Booster,132
2022-06-09,Selangor,1st Booster,303
2022-06-09,Terengganu,1st Booster,100
2022-06-09,Kuala Lumpur,1st Booster,119
2022-06-09,Labuan,1st Booster,5
2022-06-09,Putrajaya,1st Booster,14
2022-06-10,Johor,1st Booster,198
2022-06-10,Kedah,1st Booster,35
2022-06-10,Kelantan,1st Booster,26
2022-06-10,Melaka,1st Booster,63
2022-06-10,Negeri Sembilan,1st Booster,39
2022-06-10,Pahang,1st Booster,165
2022-06-10,Perak,1st Booster,112
2022-06-10,Perlis,1st Booster,9
2022-06-10,Penang,1st Booster,93
2022-06-10,Sabah,1st Booster,644
2022-06-10,Sarawak,1st Booster,113
2022-06-10,Selangor,1st Booster,267
2022-06-10,Terengganu,1st Booster,23
2022-06-10,Kuala Lumpur,1st Booster,93
2022-06-10,Labuan,1st Booster,0
2022-06-10,Putrajaya,1st Booster,67
2022-06-11,Johor,1st Booster,85
2022-06-11,Kedah,1st Booster,30
2022-06-11,Kelantan,1st Booster,38
2022-06-11,Melaka,1st Booster,26
2022-06-11,Negeri Sembilan,1st Booster,19
2022-06-11,Pahang,1st Booster,16
2022-06-11,Perak,1st Booster,21
2022-06-11,Perlis,1st Booster,2
2022-06-11,Penang,1st Booster,31
2022-06-11,Sabah,1st Booster,124
2022-06-11,Sarawak,1st Booster,72
2022-06-11,Selangor,1st Booster,246
2022-06-11,Terengganu,1st Booster,45
2022-06-11,Kuala Lumpur,1st Booster,61
2022-06-11,Labuan,1st Booster,0
2022-06-11,Putrajaya,1st Booster,8
2022-06-12,Johor,1st Booster,187
2022-06-12,Kedah,1st Booster,80
2022-06-12,Kelantan,1st Booster,71
2022-06-12,Melaka,1st Booster,11
2022-06-12,Negeri Sembilan,1st Booster,10
2022-06-12,Pahang,1st Booster,4
2022-06-12,Perak,1st Booster,18
2022-06-12,Perlis,1st Booster,4
2022-06-12,Penang,1st Booster,20
2022-06-12,Sabah,1st Booster,54
2022-06-12,Sarawak,1st Booster,18
2022-06-12,Selangor,1st Booster,123
2022-06-12,Terengganu,1st Booster,64
2022-06-12,Kuala Lumpur,1st Booster,27
2022-06-12,Labuan,1st Booster,0
2022-06-12,Putrajaya,1st Booster,2
2022-06-13,Johor,1st Booster,149
2022-06-13,Kedah,1st Booster,70
2022-06-13,Kelantan,1st Booster,93
2022-06-13,Melaka,1st Booster,43
2022-06-13,Negeri Sembilan,1st Booster,53
2022-06-13,Pahang,1st Booster,28
2022-06-13,Perak,1st Booster,93
2022-06-13,Perlis,1st Booster,8
2022-06-13,Penang,1st Booster,77
2022-06-13,Sabah,1st Booster,134
2022-06-13,Sarawak,1st Booster,74
2022-06-13,Selangor,1st Booster,241
2022-06-13,Terengganu,1st Booster,47
2022-06-13,Kuala Lumpur,1st Booster,86
2022-06-13,Labuan,1st Booster,10
2022-06-13,Putrajaya,1st Booster,70
2022-06-14,Johor,1st Booster,194
2022-06-14,Kedah,1st Booster,224
2022-06-14,Kelantan,1st Booster,149
2022-06-14,Melaka,1st Booster,24
2022-06-14,Negeri Sembilan,1st Booster,34
2022-06-14,Pahang,1st Booster,31
2022-06-14,Perak,1st Booster,155
2022-06-14,Perlis,1st Booster,4
2022-06-14,Penang,1st Booster,63
2022-06-14,Sabah,1st Booster,175
2022-06-14,Sarawak,1st Booster,62
2022-06-14,Selangor,1st Booster,315
2022-06-14,Terengganu,1st Booster,33
2022-06-14,Kuala Lumpur,1st Booster,101
2022-06-14,Labuan,1st Booster,4
2022-06-14,Putrajaya,1st Booster,103
2022-06-15,Johor,1st Booster,169
2022-06-15,Kedah,1st Booster,69
2022-06-15,Kelantan,1st Booster,67
2022-06-15,Melaka,1st Booster,75
2022-06-15,Negeri Sembilan,1st Booster,47
2022-06-15,Pahang,1st Booster,58
2022-06-15,Perak,1st Booster,66
2022-06-15,Perlis,1st Booster,5
2022-06-15,Penang,1st Booster,94
2022-06-15,Sabah,1st Booster,100
2022-06-15,Sarawak,1st Booster,65
2022-06-15,Selangor,1st Booster,286
2022-06-15,Terengganu,1st Booster,69
2022-06-15,Kuala Lumpur,1st Booster,103
2022-06-15,Labuan,1st Booster,6
2022-06-15,Putrajaya,1st Booster,3
2022-06-16,Johor,1st Booster,234
2022-06-16,Kedah,1st Booster,129
2022-06-16,Kelantan,1st Booster,136
2022-06-16,Melaka,1st Booster,50
2022-06-16,Negeri Sembilan,1st Booster,32
2022-06-16,Pahang,1st Booster,84
2022-06-16,Perak,1st Booster,89
2022-06-16,Perlis,1st Booster,10
2022-06-16,Penang,1st Booster,105
2022-06-16,Sabah,1st Booster,78
2022-06-16,Sarawak,1st Booster,96
2022-06-16,Selangor,1st Booster,325
2022-06-16,Terengganu,1st Booster,90
2022-06-16,Kuala Lumpur,1st Booster,120
2022-06-16,Labuan,1st Booster,4
2022-06-16,Putrajaya,1st Booster,4
2022-06-17,Johor,1st Booster,231
2022-06-17,Kedah,1st Booster,32
2022-06-17,Kelantan,1st Booster,16
2022-06-17,Melaka,1st Booster,34
2022-06-17,Negeri Sembilan,1st Booster,44
2022-06-17,Pahang,1st Booster,139
2022-06-17,Perak,1st Booster,108
2022-06-17,Perlis,1st Booster,12
2022-06-17,Penang,1st Booster,98
2022-06-17,Sabah,1st Booster,99
2022-06-17,Sarawak,1st Booster,70
2022-06-17,Selangor,1st Booster,246
2022-06-17,Terengganu,1st Booster,14
2022-06-17,Kuala Lumpur,1st Booster,64
2022-06-17,Labuan,1st Booster,4
2022-06-17,Putrajaya,1st Booster,65
2022-06-18,Johor,1st Booster,125
2022-06-18,Kedah,1st Booster,9
2022-06-18,Kelantan,1st Booster,51
2022-06-18,Melaka,1st Booster,16
2022-06-18,Negeri Sembilan,1st Booster,13
2022-06-18,Pahang,1st Booster,47
2022-06-18,Perak,1st Booster,32
2022-06-18,Perlis,1st Booster,0
2022-06-18,Penang,1st Booster,56
2022-06-18,Sabah,1st Booster,128
2022-06-18,Sarawak,1st Booster,73
2022-06-18,Selangor,1st Booster,211
2022-06-18,Terengganu,1st Booster,41
2022-06-18,Kuala Lumpur,1st Booster,50
2022-06-18,Labuan,1st Booster,0
2022-06-18,Putrajaya,1st Booster,2
2022-06-19,Johor,1st Booster,153
2022-06-19,Kedah,1st Booster,19
2022-06-19,Kelantan,1st Booster,76
2022-06-19,Melaka,1st Booster,12
2022-06-19,Negeri Sembilan,1st Booster,10
2022-06-19,Pahang,1st Booster,20
2022-06-19,Perak,1st Booster,10
